,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
79,0.701,0.458,1,-7.749,1,0.0836,0.00407,0.000151,0.045,0.482,102.967,audio_features,71T7xF5wLbDRg76jxAwDqA,spotify:track:71T7xF5wLbDRg76jxAwDqA,https://api.spotify.com/v1/tracks/71T7xF5wLbDRg76jxAwDqA,https://api.spotify.com/v1/audio-analysis/71T7xF5wLbDRg76jxAwDqA,204727,4
80,0.666,0.814,0,-5.536,1,0.0736,0.0333,7.02e-06,0.0535,0.478,99.907,audio_features,2bllegdYt2WoYdbRZyJ730,spotify:track:2bllegdYt2WoYdbRZyJ730,https://api.spotify.com/v1/tracks/2bllegdYt2WoYdbRZyJ730,https://api.spotify.com/v1/audio-analysis/2bllegdYt2WoYdbRZyJ730,219387,4
81,0.745,0.579,1,-5.771,1,0.138,0.0354,0.0118,0.246,0.645,97.002,audio_features,1L3NV7VrCiuE8C5QlhdeQL,spotify:track:1L3NV7VrCiuE8C5QlhdeQL,https://api.spotify.com/v1/tracks/1L3NV7VrCiuE8C5QlhdeQL,https://api.spotify.com/v1/audio-analysis/1L3NV7VrCiuE8C5QlhdeQL,293947,4
82,0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,audio_features,5oO3drDxtziYU2H1X23ZIp,spotify:track:5oO3drDxtziYU2H1X23ZIp,https://api.spotify.com/v1/tracks/5oO3drDxtziYU2H1X23ZIp,https://api.spotify.com/v1/audio-analysis/5oO3drDxtziYU2H1X23ZIp,224000,3
83,0.386,0.594,1,-6.186,1,0.0565,0.0254,3.03e-06,0.0873,0.187,113.843,audio_features,31MkGwj0SWgZaTvEt5Hgxv,spotify:track:31MkGwj0SWgZaTvEt5Hgxv,https://api.spotify.com/v1/tracks/31MkGwj0SWgZaTvEt5Hgxv,https://api.spotify.com/v1/audio-analysis/31MkGwj0SWgZaTvEt5Hgxv,271520,4
84,0.772,0.744,7,-5.803,1,0.0398,0.0547,0.0,0.0852,0.86,120.067,audio_features,1NkwZ9TnIs8js6G0M6M7RU,spotify:track:1NkwZ9TnIs8js6G0M6M7RU,https://api.spotify.com/v1/tracks/1NkwZ9TnIs8js6G0M6M7RU,https://api.spotify.com/v1/audio-analysis/1NkwZ9TnIs8js6G0M6M7RU,202480,4
85,0.613,0.842,10,-4.332,0,0.219,0.0157,0.0,0.23,0.645,169.917,audio_features,7Ed6BkggCS2KaKY5YlINaF,spotify:track:7Ed6BkggCS2KaKY5YlINaF,https://api.spotify.com/v1/tracks/7Ed6BkggCS2KaKY5YlINaF,https://api.spotify.com/v1/audio-analysis/7Ed6BkggCS2KaKY5YlINaF,238726,4
86,0.577,0.48,8,-5.908,1,0.0297,0.0161,0.0,0.104,0.422,76.54,audio_features,41dykwc7XRMk44xgg8hykQ,spotify:track:41dykwc7XRMk44xgg8hykQ,https://api.spotify.com/v1/tracks/41dykwc7XRMk44xgg8hykQ,https://api.spotify.com/v1/audio-analysis/41dykwc7XRMk44xgg8hykQ,212543,4
87,0.484,0.927,2,-3.759,1,0.0425,0.000884,3.96e-06,0.223,0.389,99.979,audio_features,4PrlkCGa3bBmU7QIboyxII,spotify:track:4PrlkCGa3bBmU7QIboyxII,https://api.spotify.com/v1/tracks/4PrlkCGa3bBmU7QIboyxII,https://api.spotify.com/v1/audio-analysis/4PrlkCGa3bBmU7QIboyxII,227213,4
88,0.78,0.798,1,-5.151,0,0.0613,0.0406,6.31e-05,0.0733,0.771,78.969,audio_features,7FESgYLcOufHqKlwrvJN60,spotify:track:7FESgYLcOufHqKlwrvJN60,https://api.spotify.com/v1/tracks/7FESgYLcOufHqKlwrvJN60,https://api.spotify.com/v1/audio-analysis/7FESgYLcOufHqKlwrvJN60,163251,4
89,0.749,0.759,7,-8.065,0,0.0451,0.00453,0.0,0.202,0.584,110.004,audio_features,4NzenFNqsYRvrG7rLdF1Ej,spotify:track:4NzenFNqsYRvrG7rLdF1Ej,https://api.spotify.com/v1/tracks/4NzenFNqsYRvrG7rLdF1Ej,https://api.spotify.com/v1/audio-analysis/4NzenFNqsYRvrG7rLdF1Ej,248364,4
90,0.841,0.622,0,-6.763,1,0.0756,0.041,0.0,0.126,0.738,121.988,audio_features,0Dq49j3dELbttQVUJbtn0c,spotify:track:0Dq49j3dELbttQVUJbtn0c,https://api.spotify.com/v1/tracks/0Dq49j3dELbttQVUJbtn0c,https://api.spotify.com/v1/audio-analysis/0Dq49j3dELbttQVUJbtn0c,164147,4
91,0.572,0.691,8,-4.783,0,0.123,0.0788,0.000132,0.0619,0.318,92.082,audio_features,5fK0Q3j2iUcQtiRDXlPW0K,spotify:track:5fK0Q3j2iUcQtiRDXlPW0K,https://api.spotify.com/v1/tracks/5fK0Q3j2iUcQtiRDXlPW0K,https://api.spotify.com/v1/audio-analysis/5fK0Q3j2iUcQtiRDXlPW0K,211818,4
92,0.518,0.575,5,-4.616,1,0.0302,0.0259,0.0,0.109,0.209,120.019,audio_features,5ELRkzdzz0HvGpMDlfZHkV,spotify:track:5ELRkzdzz0HvGpMDlfZHkV,https://api.spotify.com/v1/tracks/5ELRkzdzz0HvGpMDlfZHkV,https://api.spotify.com/v1/audio-analysis/5ELRkzdzz0HvGpMDlfZHkV,340707,4
93,0.679,0.407,9,-7.778,1,0.0302,0.699,0.0,0.122,0.195,111.814,audio_features,5dTJMpqiELczVuHJP3OAEu,spotify:track:5dTJMpqiELczVuHJP3OAEu,https://api.spotify.com/v1/tracks/5dTJMpqiELczVuHJP3OAEu,https://api.spotify.com/v1/audio-analysis/5dTJMpqiELczVuHJP3OAEu,232600,4
94,0.724,0.804,11,-4.614,0,0.0448,0.124,0.0,0.204,0.306,124.987,audio_features,0tBbt8CrmxbjRP0pueQkyU,spotify:track:0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/tracks/0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/audio-analysis/0tBbt8CrmxbjRP0pueQkyU,197993,4
95,0.728,0.69,8,-4.344,0,0.0524,0.0164,0.0,0.104,0.415,94.028,audio_features,1YNQscOx6OqBQjxgJVhEeW,spotify:track:1YNQscOx6OqBQjxgJVhEeW,https://api.spotify.com/v1/tracks/1YNQscOx6OqBQjxgJVhEeW,https://api.spotify.com/v1/audio-analysis/1YNQscOx6OqBQjxgJVhEeW,221153,4
96,0.636,0.805,9,-4.594,1,0.327,0.0161,0.0,0.0793,0.908,92.958,audio_features,0Y4hwUppbGc8aIBmiTz30A,spotify:track:0Y4hwUppbGc8aIBmiTz30A,https://api.spotify.com/v1/tracks/0Y4hwUppbGc8aIBmiTz30A,https://api.spotify.com/v1/audio-analysis/0Y4hwUppbGc8aIBmiTz30A,196552,4
97,0.625,0.589,6,-6.627,0,0.0858,0.518,0.0,0.197,0.33,100.003,audio_features,3Wf2YGdYT8xVdNsQSoRKk9,spotify:track:3Wf2YGdYT8xVdNsQSoRKk9,https://api.spotify.com/v1/tracks/3Wf2YGdYT8xVdNsQSoRKk9,https://api.spotify.com/v1/audio-analysis/3Wf2YGdYT8xVdNsQSoRKk9,189973,4
98,0.46,0.567,9,-5.637,1,0.0515,0.239,6.04e-06,0.0934,0.189,168.419,audio_features,7Fg342AJtNsIDdwCfX0paC,spotify:track:7Fg342AJtNsIDdwCfX0paC,https://api.spotify.com/v1/tracks/7Fg342AJtNsIDdwCfX0paC,https://api.spotify.com/v1/audio-analysis/7Fg342AJtNsIDdwCfX0paC,185703,4
99,0.759,0.871,5,-3.978,0,0.0481,0.0325,1.03e-06,0.0721,0.895,99.977,audio_features,1BuTNbYxxFYezD1tT8AJR9,spotify:track:1BuTNbYxxFYezD1tT8AJR9,https://api.spotify.com/v1/tracks/1BuTNbYxxFYezD1tT8AJR9,https://api.spotify.com/v1/audio-analysis/1BuTNbYxxFYezD1tT8AJR9,169380,4
100,0.633,0.793,10,-4.126,1,0.055,0.0537,0.0,0.16,0.414,103.97,audio_features,5nFyaoBWwwMJ9fv33tZ2MB,spotify:track:5nFyaoBWwwMJ9fv33tZ2MB,https://api.spotify.com/v1/tracks/5nFyaoBWwwMJ9fv33tZ2MB,https://api.spotify.com/v1/audio-analysis/5nFyaoBWwwMJ9fv33tZ2MB,219520,4
101,0.643,0.766,6,-4.788,0,0.384,0.307,1.38e-05,0.107,0.463,97.092,audio_features,2gTYVoQCUh0QNUaFix01ld,spotify:track:2gTYVoQCUh0QNUaFix01ld,https://api.spotify.com/v1/tracks/2gTYVoQCUh0QNUaFix01ld,https://api.spotify.com/v1/audio-analysis/2gTYVoQCUh0QNUaFix01ld,191606,4
102,0.284,0.704,2,-7.276,1,0.186,0.00583,0.000115,0.0424,0.1,191.702,audio_features,0c21wrimkYpYS8ueXL9rrB,spotify:track:0c21wrimkYpYS8ueXL9rrB,https://api.spotify.com/v1/tracks/0c21wrimkYpYS8ueXL9rrB,https://api.spotify.com/v1/audio-analysis/0c21wrimkYpYS8ueXL9rrB,234707,4
103,0.548,0.58,11,-7.524,0,0.121,0.104,0.0,0.127,0.462,180.066,audio_features,2IKZkwHI5zsZf70STuhvOX,spotify:track:2IKZkwHI5zsZf70STuhvOX,https://api.spotify.com/v1/tracks/2IKZkwHI5zsZf70STuhvOX,https://api.spotify.com/v1/audio-analysis/2IKZkwHI5zsZf70STuhvOX,193893,4
104,0.707,0.632,10,-7.031,1,0.0789,0.103,1.09e-05,0.0841,0.372,97.04,audio_features,09ts3GnICqYEU5PkQCpJK3,spotify:track:09ts3GnICqYEU5PkQCpJK3,https://api.spotify.com/v1/tracks/09ts3GnICqYEU5PkQCpJK3,https://api.spotify.com/v1/audio-analysis/09ts3GnICqYEU5PkQCpJK3,278893,4
105,0.753,0.646,1,-4.564,1,0.0973,0.231,0.0012,0.0961,0.438,100.0,audio_features,0as7lPxkBPctZ7uVmchRNM,spotify:track:0as7lPxkBPctZ7uVmchRNM,https://api.spotify.com/v1/tracks/0as7lPxkBPctZ7uVmchRNM,https://api.spotify.com/v1/audio-analysis/0as7lPxkBPctZ7uVmchRNM,186231,4
106,0.793,0.554,11,-6.624,0,0.0451,0.00695,0.0,0.127,0.225,119.993,audio_features,4Z6YruMINNspGet1gQyYlK,spotify:track:4Z6YruMINNspGet1gQyYlK,https://api.spotify.com/v1/tracks/4Z6YruMINNspGet1gQyYlK,https://api.spotify.com/v1/audio-analysis/4Z6YruMINNspGet1gQyYlK,225600,4
107,0.766,0.622,5,-5.292,0,0.101,0.0639,0.0,0.207,0.679,140.076,audio_features,2ZIZXWnU52s0C75sPYiwvh,spotify:track:2ZIZXWnU52s0C75sPYiwvh,https://api.spotify.com/v1/tracks/2ZIZXWnU52s0C75sPYiwvh,https://api.spotify.com/v1/audio-analysis/2ZIZXWnU52s0C75sPYiwvh,191493,4
108,0.695,0.632,11,-6.922,0,0.261,0.0264,0.0,0.252,0.86,143.794,audio_features,743mWMRgafToEUJriLLgkg,spotify:track:743mWMRgafToEUJriLLgkg,https://api.spotify.com/v1/tracks/743mWMRgafToEUJriLLgkg,https://api.spotify.com/v1/audio-analysis/743mWMRgafToEUJriLLgkg,203760,4
109,0.968,0.59,11,-7.826,1,0.259,0.0511,0.0,0.0792,0.265,129.983,audio_features,7jpdFaZYgx93A67hLe8kwc,spotify:track:7jpdFaZYgx93A67hLe8kwc,https://api.spotify.com/v1/tracks/7jpdFaZYgx93A67hLe8kwc,https://api.spotify.com/v1/audio-analysis/7jpdFaZYgx93A67hLe8kwc,263721,4
110,0.653,0.809,0,-4.057,1,0.0474,0.194,0.0,0.165,0.55,92.213,audio_features,5CLGzJsGqhCEECcpnFQA8x,spotify:track:5CLGzJsGqhCEECcpnFQA8x,https://api.spotify.com/v1/tracks/5CLGzJsGqhCEECcpnFQA8x,https://api.spotify.com/v1/audio-analysis/5CLGzJsGqhCEECcpnFQA8x,210773,4
111,0.649,0.589,2,-6.237,1,0.0558,0.00845,0.0,0.108,0.151,159.073,audio_features,2x0WlnmfG39ZuDmstl9xfX,spotify:track:2x0WlnmfG39ZuDmstl9xfX,https://api.spotify.com/v1/tracks/2x0WlnmfG39ZuDmstl9xfX,https://api.spotify.com/v1/audio-analysis/2x0WlnmfG39ZuDmstl9xfX,244827,4
112,0.258,0.437,11,-6.593,0,0.039,0.101,1.27e-06,0.106,0.0967,180.043,audio_features,1j4kHkkpqZRBwE0A4CN4Yv,spotify:track:1j4kHkkpqZRBwE0A4CN4Yv,https://api.spotify.com/v1/tracks/1j4kHkkpqZRBwE0A4CN4Yv,https://api.spotify.com/v1/audio-analysis/1j4kHkkpqZRBwE0A4CN4Yv,239000,4
113,0.774,0.626,3,-4.432,0,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041,audio_features,4iLqG9SeJSnt0cSPICSjxv,spotify:track:4iLqG9SeJSnt0cSPICSjxv,https://api.spotify.com/v1/tracks/4iLqG9SeJSnt0cSPICSjxv,https://api.spotify.com/v1/audio-analysis/4iLqG9SeJSnt0cSPICSjxv,211475,4
114,0.551,0.651,8,-5.828,0,0.0594,0.225,0.0,0.224,0.562,144.875,audio_features,762UXiwEHYY97VL45sAUPR,spotify:track:762UXiwEHYY97VL45sAUPR,https://api.spotify.com/v1/tracks/762UXiwEHYY97VL45sAUPR,https://api.spotify.com/v1/audio-analysis/762UXiwEHYY97VL45sAUPR,194907,4
115,0.582,0.835,7,-4.899,1,0.222,0.133,0.0,0.102,0.496,160.09,audio_features,1Ygm9KdH3wbzDekO8JgxcW,spotify:track:1Ygm9KdH3wbzDekO8JgxcW,https://api.spotify.com/v1/tracks/1Ygm9KdH3wbzDekO8JgxcW,https://api.spotify.com/v1/audio-analysis/1Ygm9KdH3wbzDekO8JgxcW,189509,4
116,0.586,0.786,6,-3.907,1,0.0591,0.0548,0.0,0.0826,0.76,102.486,audio_features,0BrhmLM6npAnM6Nce5oZGQ,spotify:track:0BrhmLM6npAnM6Nce5oZGQ,https://api.spotify.com/v1/tracks/0BrhmLM6npAnM6Nce5oZGQ,https://api.spotify.com/v1/audio-analysis/0BrhmLM6npAnM6Nce5oZGQ,180773,4
117,0.483,0.439,9,-10.212,0,0.238,0.805,0.0,0.637,0.618,81.986,audio_features,7CcoUAtUcYhUfBsmtn0ajO,spotify:track:7CcoUAtUcYhUfBsmtn0ajO,https://api.spotify.com/v1/tracks/7CcoUAtUcYhUfBsmtn0ajO,https://api.spotify.com/v1/audio-analysis/7CcoUAtUcYhUfBsmtn0ajO,303640,4
118,0.367,0.892,6,-3.376,0,0.0495,0.00157,0.0,0.237,0.369,168.002,audio_features,5X5wqj4OQocNJeb6mbViLT,spotify:track:5X5wqj4OQocNJeb6mbViLT,https://api.spotify.com/v1/tracks/5X5wqj4OQocNJeb6mbViLT,https://api.spotify.com/v1/audio-analysis/5X5wqj4OQocNJeb6mbViLT,211840,4
119,0.965,0.414,1,-6.408,1,0.0713,0.189,0.0,0.0767,0.728,121.032,audio_features,2fZQIJew3nkNe99s2PKzul,spotify:track:2fZQIJew3nkNe99s2PKzul,https://api.spotify.com/v1/tracks/2fZQIJew3nkNe99s2PKzul,https://api.spotify.com/v1/audio-analysis/2fZQIJew3nkNe99s2PKzul,214648,4
120,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,audio_features,3YU6vJbjYUG0tiJyXf9x5V,spotify:track:3YU6vJbjYUG0tiJyXf9x5V,https://api.spotify.com/v1/tracks/3YU6vJbjYUG0tiJyXf9x5V,https://api.spotify.com/v1/audio-analysis/3YU6vJbjYUG0tiJyXf9x5V,268867,4
121,0.633,0.592,0,-7.245,0,0.112,0.197,0.0,0.099,0.679,90.066,audio_features,2Gl0FzuLxflY6nPifJp5Dr,spotify:track:2Gl0FzuLxflY6nPifJp5Dr,https://api.spotify.com/v1/tracks/2Gl0FzuLxflY6nPifJp5Dr,https://api.spotify.com/v1/audio-analysis/2Gl0FzuLxflY6nPifJp5Dr,193511,4
122,0.664,0.708,8,-4.154,1,0.0474,0.0337,0.0,0.0841,0.742,103.07,audio_features,5Gu0PDLN4YJeW75PpBSg9p,spotify:track:5Gu0PDLN4YJeW75PpBSg9p,https://api.spotify.com/v1/tracks/5Gu0PDLN4YJeW75PpBSg9p,https://api.spotify.com/v1/audio-analysis/5Gu0PDLN4YJeW75PpBSg9p,174800,4
123,0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923,audio_features,4eWQlBRaTjPPUlzacqEeoQ,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,https://api.spotify.com/v1/tracks/4eWQlBRaTjPPUlzacqEeoQ,https://api.spotify.com/v1/audio-analysis/4eWQlBRaTjPPUlzacqEeoQ,226973,4
124,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,audio_features,55S2PQgSMYAhgoTCcGCDfw,spotify:track:55S2PQgSMYAhgoTCcGCDfw,https://api.spotify.com/v1/tracks/55S2PQgSMYAhgoTCcGCDfw,https://api.spotify.com/v1/audio-analysis/55S2PQgSMYAhgoTCcGCDfw,203418,4
125,0.594,0.749,9,-5.298,0,0.056,0.0338,0.00106,0.3,0.694,179.968,audio_features,5YUyW9opqNsMSEzzecZih1,spotify:track:5YUyW9opqNsMSEzzecZih1,https://api.spotify.com/v1/tracks/5YUyW9opqNsMSEzzecZih1,https://api.spotify.com/v1/audio-analysis/5YUyW9opqNsMSEzzecZih1,172854,4
126,0.845,0.709,10,-4.547,0,0.0714,0.0233,0.0,0.094,0.62,98.062,audio_features,2z4pcBLQXF2BXKFvd0BuB6,spotify:track:2z4pcBLQXF2BXKFvd0BuB6,https://api.spotify.com/v1/tracks/2z4pcBLQXF2BXKFvd0BuB6,https://api.spotify.com/v1/audio-analysis/2z4pcBLQXF2BXKFvd0BuB6,187521,4
127,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,audio_features,1mXVgsBdtIVeCLJnSnmtdV,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,https://api.spotify.com/v1/tracks/1mXVgsBdtIVeCLJnSnmtdV,https://api.spotify.com/v1/audio-analysis/1mXVgsBdtIVeCLJnSnmtdV,201000,4
128,0.6,0.683,6,-6.271,1,0.0493,0.0984,1.26e-06,0.11,0.494,102.036,audio_features,514rhnksEwHUh6LxXsQ4Y9,spotify:track:514rhnksEwHUh6LxXsQ4Y9,https://api.spotify.com/v1/tracks/514rhnksEwHUh6LxXsQ4Y9,https://api.spotify.com/v1/audio-analysis/514rhnksEwHUh6LxXsQ4Y9,210240,4
129,0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,audio_features,6NFyWDv5CjfwuzoCkw47Xf,spotify:track:6NFyWDv5CjfwuzoCkw47Xf,https://api.spotify.com/v1/tracks/6NFyWDv5CjfwuzoCkw47Xf,https://api.spotify.com/v1/audio-analysis/6NFyWDv5CjfwuzoCkw47Xf,232253,4
130,0.647,0.853,8,-4.516,1,0.0904,0.0615,0.0,0.062,0.618,103.846,audio_features,01k24g94i1JvkFLQmVEdCd,spotify:track:01k24g94i1JvkFLQmVEdCd,https://api.spotify.com/v1/tracks/01k24g94i1JvkFLQmVEdCd,https://api.spotify.com/v1/audio-analysis/01k24g94i1JvkFLQmVEdCd,189000,4
131,0.722,0.738,9,-6.073,0,0.247,0.328,1.47e-05,0.198,0.748,198.075,audio_features,5cepAtqnEQ6yVG6088zMMu,spotify:track:5cepAtqnEQ6yVG6088zMMu,https://api.spotify.com/v1/tracks/5cepAtqnEQ6yVG6088zMMu,https://api.spotify.com/v1/audio-analysis/5cepAtqnEQ6yVG6088zMMu,184720,4
132,0.553,0.586,11,-6.319,1,0.0362,0.697,0.0,0.0813,0.443,126.684,audio_features,3EPXxR3ImUwfayaurPi3cm,spotify:track:3EPXxR3ImUwfayaurPi3cm,https://api.spotify.com/v1/tracks/3EPXxR3ImUwfayaurPi3cm,https://api.spotify.com/v1/audio-analysis/3EPXxR3ImUwfayaurPi3cm,196373,4
133,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,audio_features,4w8niZpiMy6qz1mntFA5uM,spotify:track:4w8niZpiMy6qz1mntFA5uM,https://api.spotify.com/v1/tracks/4w8niZpiMy6qz1mntFA5uM,https://api.spotify.com/v1/audio-analysis/4w8niZpiMy6qz1mntFA5uM,212500,4
134,0.845,0.561,1,-5.253,0,0.0778,0.211,3.49e-06,0.0383,0.811,109.974,audio_features,6wmAHw1szh5RCKSRjiXhPe,spotify:track:6wmAHw1szh5RCKSRjiXhPe,https://api.spotify.com/v1/tracks/6wmAHw1szh5RCKSRjiXhPe,https://api.spotify.com/v1/audio-analysis/6wmAHw1szh5RCKSRjiXhPe,200853,4
135,0.684,0.619,10,-7.005,1,0.0386,0.0716,0.0,0.122,0.284,125.046,audio_features,630sXRhIcfwr2e4RdNtjKN,spotify:track:630sXRhIcfwr2e4RdNtjKN,https://api.spotify.com/v1/tracks/630sXRhIcfwr2e4RdNtjKN,https://api.spotify.com/v1/audio-analysis/630sXRhIcfwr2e4RdNtjKN,217440,4
136,0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,audio_features,2BgEsaKNfHUdlh97KmvFyo,spotify:track:2BgEsaKNfHUdlh97KmvFyo,https://api.spotify.com/v1/tracks/2BgEsaKNfHUdlh97KmvFyo,https://api.spotify.com/v1/audio-analysis/2BgEsaKNfHUdlh97KmvFyo,186987,4
137,0.791,0.745,11,-3.695,0,0.0464,0.354,2.93e-05,0.104,0.82,94.014,audio_features,2ijef6ni2amuunRoKTlgww,spotify:track:2ijef6ni2amuunRoKTlgww,https://api.spotify.com/v1/tracks/2ijef6ni2amuunRoKTlgww,https://api.spotify.com/v1/audio-analysis/2ijef6ni2amuunRoKTlgww,188560,4
138,0.643,0.783,10,-6.458,1,0.0856,0.047,0.0,0.083,0.579,154.084,audio_features,7iDa6hUg2VgEL1o1HjmfBn,spotify:track:7iDa6hUg2VgEL1o1HjmfBn,https://api.spotify.com/v1/tracks/7iDa6hUg2VgEL1o1HjmfBn,https://api.spotify.com/v1/audio-analysis/7iDa6hUg2VgEL1o1HjmfBn,163870,4
139,0.754,0.805,6,-4.249,1,0.0752,0.315,0.0,0.203,0.555,93.982,audio_features,48zFZh27QU5qsrBjn4C2FA,spotify:track:48zFZh27QU5qsrBjn4C2FA,https://api.spotify.com/v1/tracks/48zFZh27QU5qsrBjn4C2FA,https://api.spotify.com/v1/audio-analysis/48zFZh27QU5qsrBjn4C2FA,176133,4
140,0.622,0.712,5,-7.321,1,0.066,0.0573,0.0,0.13,0.487,140.025,audio_features,2QZ7WLBE8h2y1Y5Fb8RYbH,spotify:track:2QZ7WLBE8h2y1Y5Fb8RYbH,https://api.spotify.com/v1/tracks/2QZ7WLBE8h2y1Y5Fb8RYbH,https://api.spotify.com/v1/audio-analysis/2QZ7WLBE8h2y1Y5Fb8RYbH,211360,4
141,0.758,0.718,4,-6.129,0,0.0383,0.00565,0.00132,0.0781,0.127,115.04,audio_features,3CWuU5kIw8zsWJTcgreUwl,spotify:track:3CWuU5kIw8zsWJTcgreUwl,https://api.spotify.com/v1/tracks/3CWuU5kIw8zsWJTcgreUwl,https://api.spotify.com/v1/audio-analysis/3CWuU5kIw8zsWJTcgreUwl,233726,4
142,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,audio_features,2ekn2ttSfGqwhhate0LSR0,spotify:track:2ekn2ttSfGqwhhate0LSR0,https://api.spotify.com/v1/tracks/2ekn2ttSfGqwhhate0LSR0,https://api.spotify.com/v1/audio-analysis/2ekn2ttSfGqwhhate0LSR0,209320,4
143,0.748,0.749,8,-5.916,0,0.516,0.142,0.0,0.0713,0.659,90.09,audio_features,1cS0TgbR263ey9jn0MwD2s,spotify:track:1cS0TgbR263ey9jn0MwD2s,https://api.spotify.com/v1/tracks/1cS0TgbR263ey9jn0MwD2s,https://api.spotify.com/v1/audio-analysis/1cS0TgbR263ey9jn0MwD2s,221013,4
144,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.015,audio_features,2dpaYNEQHiRxtZbfNsse99,spotify:track:2dpaYNEQHiRxtZbfNsse99,https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99,https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99,214290,4
145,0.362,0.882,3,-3.717,1,0.0973,0.0791,0.0,0.15,0.864,199.811,audio_features,4L9Ds4mpD3SuYoWwFUlv16,spotify:track:4L9Ds4mpD3SuYoWwFUlv16,https://api.spotify.com/v1/tracks/4L9Ds4mpD3SuYoWwFUlv16,https://api.spotify.com/v1/audio-analysis/4L9Ds4mpD3SuYoWwFUlv16,185200,4
146,0.687,0.785,1,-4.65,1,0.0333,0.327,0.0,0.203,0.655,106.046,audio_features,5ZSl6gDoV6bPPxzmLeneV9,spotify:track:5ZSl6gDoV6bPPxzmLeneV9,https://api.spotify.com/v1/tracks/5ZSl6gDoV6bPPxzmLeneV9,https://api.spotify.com/v1/audio-analysis/5ZSl6gDoV6bPPxzmLeneV9,194408,4
147,0.799,0.597,5,-5.131,0,0.0611,0.0788,5.66e-06,0.1,0.419,110.001,audio_features,0GxQ1A5L9xnMOytbP6eKBG,spotify:track:0GxQ1A5L9xnMOytbP6eKBG,https://api.spotify.com/v1/tracks/0GxQ1A5L9xnMOytbP6eKBG,https://api.spotify.com/v1/audio-analysis/0GxQ1A5L9xnMOytbP6eKBG,199849,4
148,0.623,0.851,7,-3.111,1,0.0409,0.0228,0.0,0.12,0.4,100.063,audio_features,083Qf6hn6sFL6xiOHlZUyn,spotify:track:083Qf6hn6sFL6xiOHlZUyn,https://api.spotify.com/v1/tracks/083Qf6hn6sFL6xiOHlZUyn,https://api.spotify.com/v1/audio-analysis/083Qf6hn6sFL6xiOHlZUyn,193924,4
